target_id,on_ofac_sdn,on_eu_fsf,on_uk_fcdo,on_un_sc,list_count,coverage_class,sole_list,schema,typology,country,added_year,dq_missing_dob,dq_name_translit,dq_mononym,dq_cross_source_conflict,dq_stale,dq_any
NK-000845,True,False,False,False,1,single-list,OFAC SDN,CryptoWallet,Cyber,Venezuela,2023,False,False,False,False,False,False
NK-000846,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Belarus,2020,False,False,False,False,False,False
NK-000847,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Ukraine,2025,False,False,False,False,False,False
NK-000848,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Russia,2019,False,False,False,False,False,False
NK-000849,True,False,False,False,1,single-list,OFAC SDN,CryptoWallet,Narcotics/TCO/Trafficking,Other,2023,False,False,False,False,False,False
NK-000850,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Russia,2018,False,False,False,False,False,False
NK-000851,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Other,2021,False,False,False,False,False,False
NK-000852,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Russia,2024,False,False,False,False,False,False
NK-000853,True,False,False,False,1,single-list,OFAC SDN,CryptoWallet,Russia/Ukraine,Iraq,2025,False,False,False,False,False,False
NK-000854,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Russia,2022,False,False,False,False,False,False
NK-000855,True,False,False,False,1,single-list,OFAC SDN,Person,Cyber,Afghanistan,2024,False,False,False,False,False,False
NK-000856,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,Libya,2019,True,False,False,False,False,True
NK-000857,True,False,False,False,1,single-list,OFAC SDN,Organization,Cyber,Libya,2024,False,False,False,False,False,False
NK-000858,True,False,False,False,1,single-list,OFAC SDN,Organization,Cyber,Ukraine,2026,False,False,False,False,False,False
NK-000859,True,False,False,False,1,single-list,OFAC SDN,Organization,Cyber,Russia,2026,False,False,False,False,False,False
NK-000860,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Syria,2023,False,False,False,False,False,False
NK-000861,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,Russia,2023,False,False,False,False,False,False
NK-000862,True,False,False,False,1,single-list,OFAC SDN,Vessel,Iran/DPRK proliferation,UAE,2026,False,False,False,False,False,False
NK-000863,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Ukraine,2025,False,False,False,False,False,False
NK-000864,True,False,False,False,1,single-list,OFAC SDN,Organization,Iran/DPRK proliferation,Other,2019,False,False,False,False,False,False
NK-000865,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Lebanon,2025,False,False,False,False,False,False
NK-000866,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,Lebanon,2023,False,False,False,False,False,False
NK-000867,True,False,False,False,1,single-list,OFAC SDN,Person,Other regional,Russia,2022,False,False,False,False,False,False
NK-000868,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Russia,2024,False,False,False,False,False,False
NK-000869,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,UAE,2023,False,False,False,False,False,False
NK-000870,True,False,False,False,1,single-list,OFAC SDN,Organization,Iran/DPRK proliferation,Iran,2022,False,False,False,False,False,False
NK-000871,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Venezuela,2024,False,False,False,False,False,False
NK-000872,True,False,False,False,1,single-list,OFAC SDN,Organization,Iran/DPRK proliferation,Ukraine,2018,False,False,False,False,False,False
NK-000873,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,Ukraine,2024,False,False,False,False,False,False
NK-000874,True,False,False,False,1,single-list,OFAC SDN,Person,Human rights/Corruption,Iran,2022,False,False,False,False,False,False
NK-000875,True,False,False,False,1,single-list,OFAC SDN,Vessel,Other regional,Syria,2025,False,False,False,False,False,False
NK-000876,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,North Korea,2025,False,False,False,False,False,False
NK-000877,True,False,False,False,1,single-list,OFAC SDN,Organization,Human rights/Corruption,Iran,2020,False,False,False,False,False,False
NK-000878,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,UAE,2025,False,False,False,False,False,False
NK-000879,True,False,False,False,1,single-list,OFAC SDN,Vessel,Russia/Ukraine,Belarus,2022,False,False,False,False,False,False
NK-000880,True,False,False,False,1,single-list,OFAC SDN,Person,Other regional,UAE,2019,False,False,False,False,False,False
NK-000881,True,False,False,False,1,single-list,OFAC SDN,Organization,Human rights/Corruption,Other,2025,False,False,False,False,False,False
NK-000882,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Myanmar,2023,False,False,False,False,False,False
NK-000883,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Nicaragua,2024,False,False,False,False,False,False
NK-000884,True,False,False,False,1,single-list,OFAC SDN,Vessel,Narcotics/TCO/Trafficking,UAE,2023,False,False,False,False,False,False
NK-000885,True,False,False,False,1,single-list,OFAC SDN,Organization,Human rights/Corruption,Russia,2024,False,False,False,False,False,False
NK-000886,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Iran,2025,False,False,False,False,False,False
NK-000887,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Belarus,2024,False,False,False,False,False,False
NK-000888,True,False,False,False,1,single-list,OFAC SDN,Aircraft,Russia/Ukraine,Libya,2022,False,False,False,False,False,False
NK-000889,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,China,2023,False,False,False,False,False,False
NK-000890,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Libya,2025,False,False,False,False,False,False
NK-000891,True,False,False,False,1,single-list,OFAC SDN,CryptoWallet,Other regional,Russia,2019,False,False,False,False,False,False
NK-000892,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Russia,2018,False,False,False,False,False,False
NK-000893,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,Afghanistan,2025,False,False,False,False,False,False
NK-000894,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Myanmar,2018,False,False,False,False,False,False
NK-000895,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,Russia,2021,True,False,False,False,False,True
NK-000896,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Ukraine,2026,False,False,False,False,False,False
NK-000897,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,China,2020,False,False,False,False,False,False
NK-000898,True,False,False,False,1,single-list,OFAC SDN,Vessel,Human rights/Corruption,Syria,2024,False,False,False,False,False,False
NK-000899,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Russia,2022,False,False,False,False,False,False
NK-000900,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,North Korea,2025,False,False,False,False,False,False
NK-000901,True,False,False,False,1,single-list,OFAC SDN,Vessel,Other regional,China,2026,False,True,False,False,False,True
NK-000902,True,False,False,False,1,single-list,OFAC SDN,CryptoWallet,Other regional,Russia,2024,False,False,False,False,False,False
NK-000903,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Russia,2022,False,False,False,False,False,False
NK-000904,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Iraq,2022,False,False,False,False,False,False
NK-000905,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Russia,2024,False,False,False,False,False,False
NK-000906,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,North Korea,2024,False,False,False,False,False,False
NK-000907,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Ukraine,2023,False,False,False,False,False,False
NK-000908,True,False,False,False,1,single-list,OFAC SDN,Person,Human rights/Corruption,North Korea,2024,False,False,False,False,False,False
NK-000909,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,North Korea,2023,False,False,False,False,False,False
NK-000910,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,North Korea,2022,False,False,False,False,False,False
NK-000911,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,Libya,2022,False,False,False,False,False,False
NK-000912,True,False,False,False,1,single-list,OFAC SDN,Organization,Iran/DPRK proliferation,Lebanon,2022,False,False,False,False,False,False
NK-000913,True,False,False,False,1,single-list,OFAC SDN,Vessel,Iran/DPRK proliferation,Ukraine,2024,False,False,False,False,False,False
NK-000914,True,False,False,False,1,single-list,OFAC SDN,Person,Other regional,Russia,2026,False,False,False,False,False,False
NK-000915,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,Sudan,2018,False,False,False,False,False,False
NK-000916,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,UAE,2021,True,False,False,False,False,True
NK-000917,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Afghanistan,2023,False,False,False,False,False,False
NK-000918,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Russia,2023,False,False,False,False,False,False
NK-000919,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,Iraq,2024,False,False,False,False,False,False
NK-000920,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,Russia,2025,False,False,False,False,False,False
NK-000921,True,False,False,False,1,single-list,OFAC SDN,Person,Human rights/Corruption,Syria,2022,False,False,False,False,False,False
NK-000922,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Russia,2023,False,False,False,False,False,False
NK-000923,True,False,False,False,1,single-list,OFAC SDN,Organization,Human rights/Corruption,Other,2018,False,False,False,False,False,False
NK-000924,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Russia,2023,False,False,False,False,False,False
NK-000925,True,False,False,False,1,single-list,OFAC SDN,Organization,Iran/DPRK proliferation,Russia,2020,False,False,False,False,False,False
NK-000926,True,False,False,False,1,single-list,OFAC SDN,CryptoWallet,Russia/Ukraine,Ukraine,2024,False,False,False,False,False,False
NK-000927,True,False,False,False,1,single-list,OFAC SDN,Aircraft,Other regional,Belarus,2020,False,False,False,False,False,False
NK-000928,True,False,False,False,1,single-list,OFAC SDN,Vessel,Other regional,Russia,2024,False,False,False,False,False,False
NK-000929,True,False,False,False,1,single-list,OFAC SDN,Organization,Human rights/Corruption,Lebanon,2024,False,False,False,False,False,False
NK-000930,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,Afghanistan,2020,False,True,False,False,False,True
NK-000931,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Venezuela,2019,False,False,False,False,False,False
NK-000932,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Russia,2023,False,False,False,False,False,False
NK-000933,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Belarus,2023,False,False,False,False,False,False
NK-000934,True,False,False,False,1,single-list,OFAC SDN,CryptoWallet,Narcotics/TCO/Trafficking,Russia,2023,False,True,False,False,False,True
NK-000935,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Russia,2024,False,False,False,False,False,False
NK-000936,True,False,False,False,1,single-list,OFAC SDN,Organization,Iran/DPRK proliferation,Sudan,2023,False,False,False,False,False,False
NK-000937,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Russia,2022,False,True,False,False,False,True
NK-000938,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Russia,2022,False,False,False,False,False,False
NK-000939,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Afghanistan,2022,False,False,False,False,False,False
NK-000940,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Russia,2025,False,False,False,False,False,False
NK-000941,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Libya,2025,False,False,False,False,False,False
NK-000942,True,False,False,False,1,single-list,OFAC SDN,Vessel,Human rights/Corruption,Russia,2020,False,False,False,False,False,False
NK-000943,True,False,False,False,1,single-list,OFAC SDN,Person,Other regional,Russia,2018,False,False,False,False,False,False
NK-000944,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,Russia,2021,False,False,False,False,False,False
NK-000945,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,North Korea,2022,False,False,False,False,False,False
NK-000946,True,False,False,False,1,single-list,OFAC SDN,Person,Human rights/Corruption,Afghanistan,2024,True,False,False,False,False,True
NK-000947,True,False,False,False,1,single-list,OFAC SDN,Organization,Iran/DPRK proliferation,Russia,2020,False,False,False,False,False,False
NK-000948,True,False,False,False,1,single-list,OFAC SDN,Organization,Iran/DPRK proliferation,Russia,2025,False,False,False,False,False,False
NK-000949,True,False,False,False,1,single-list,OFAC SDN,Vessel,Iran/DPRK proliferation,UAE,2025,False,False,False,False,False,False
NK-000950,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,China,2024,False,False,False,False,False,False
NK-000951,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Belarus,2023,False,False,False,False,False,False
NK-000952,True,False,False,False,1,single-list,OFAC SDN,Vessel,Russia/Ukraine,Russia,2022,False,False,False,False,False,False
NK-000953,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Ukraine,2019,False,False,False,False,False,False
NK-000954,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Syria,2020,False,True,False,False,False,True
NK-000955,True,False,False,False,1,single-list,OFAC SDN,Vessel,Russia/Ukraine,Russia,2025,False,False,False,False,False,False
NK-000956,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Venezuela,2022,False,False,False,False,False,False
NK-000957,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,Russia,2023,False,False,False,False,False,False
